"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_A01650g",1007.33934183818,-0.745762527459025,0.24878358724949,-2.99763555829406,0.0027208282439985,0.0102591586126714
"YALI0_A01760g",900.091130180867,-0.700448204794943,0.189541823856341,-3.69548097904677,0.000219470911531997,0.00120442221466344
"YALI0_A01782g",3873.21129827317,-1.0111966182722,0.235726934116252,-4.28969486267323,1.78918770163563e-05,0.000139911999023978
"YALI0_A01826g",3214.10689326794,-1.04834281420898,0.267943535597232,-3.91255124656126,9.13261496318088e-05,0.000572298329863562
"YALI0_A01848g",30.0636194054601,-2.54720502436817,0.683155067517165,-3.72858981142546,0.000192554284235781,0.00108303788442252
"YALI0_A02002g",236.170755933074,-0.75498525175277,0.255734555540792,-2.95222227655637,0.00315495733042425,0.0116053074642222
"YALI0_A02024g",503.345933689581,0.608864268476143,0.211274050690685,2.88186962140253,0.00395323271815042,0.0139361228356661
"YALI0_A02046g",249.424285895957,-0.889994857145482,0.24893977694854,-3.57514121710433,0.000350038905486615,0.00177343520801264
"YALI0_A02112g",8319.56067940711,0.475322004808253,0.147568121474452,3.22103446231471,0.00127728788048142,0.00540274423898823
"YALI0_A02222g",24570.19606244,0.416593633952161,0.13438648706316,3.09996669349923,0.00193542405029418,0.00763348379067686
"YALI0_A02244g",3002.47210141589,0.718621119053951,0.148842265336735,4.82807163293417,1.37861506926141e-06,1.50096161560101e-05
"YALI0_A02266g",2224.37030766975,-0.796506234910271,0.322550506285831,-2.46940004553717,0.0135339822638232,0.0385092974330297
"YALI0_A02288g",9108.36069407096,1.43597476505843,0.142377145223012,10.0857111779366,6.3900756129119e-24,1.49219282933239e-21
"YALI0_A02354g",28184.6942561731,0.468654204340442,0.134115022329908,3.49441991060185,0.000475093129613197,0.00231963278568174
"YALI0_A02453g",14426.604057339,0.510959335064119,0.178190716586169,2.86748571897139,0.00413747476855365,0.0144502213164751
"YALI0_A02475g",110.479686453109,-1.41651988915846,0.319592790250863,-4.43226484566991,9.32483777998084e-06,8.04430591669176e-05
"YALI0_A02541g",37248.3072367652,0.952389722048437,0.267236820626052,3.5638416884967,0.000365466423229212,0.00183873597184861
"YALI0_A02607g",30320.6610514786,1.34975561382199,0.356736510179423,3.78362061439442,0.00015456336880822,0.000900777223381468
"YALI0_A02629g",52.1898414120305,-1.4978938218535,0.566606834900236,-2.64362116654883,0.00820244021002391,0.0257042689043415
"YALI0_A02651g",27309.0816890733,0.780111943034915,0.191497205038389,4.07375106534077,4.62619293798016e-05,0.000315234070030779
